channel1,channel2,channel3,channel4,channel5,channel6
2.062405055615564e-05,-5.114757395102988e-06,-5.802494676564227e-06,-5.707406672956372e-06,9.242593700069622e-07,-1.4598629452390479e-06
6.282387818232736e-10,-1.4566940274644197e-09,-2.1620283954520064e-10,-8.72159934133338e-10,-1.8036241653424704e-09,-6.925710519099552e-10
4.2330570896157315e-09,-1.617333512950859e-08,-1.812895536317736e-09,-9.345266771885439e-09,-2.143822878191813e-08,-7.36122601450489e-09
2.0871506164212887e-09,-8.345043855807117e-08,-5.152703405186746e-09,-4.57003892859345e-08,-1.2085219986321272e-07,-3.611854589538852e-08
-8.699370680814083e-08,-2.645295081942497e-07,3.559669583708355e-09,-1.325455515951256e-07,-4.317930621175627e-07,-1.0809578408676458e-07
-5.212084182065585e-07,-5.695068189015854e-07,7.930554712937567e-08,-2.402497338984102e-07,-1.1035780584283534e-06,-2.182129415911882e-07
-1.7630361122477762e-06,-8.507645235272593e-07,3.3406910412099374e-07,-2.2352111929136791e-07,-2.15994830368058e-06,-3.042264310313509e-07
-4.2919312942677545e-06,-7.941950956782085e-07,9.069771458270446e-07,1.5887887514956378e-07,-3.380649045036905e-06,-2.656967196646019e-07
-8.266795181214359e-06,-7.610227235020484e-08,1.891282309910823e-06,1.11161617201252e-06,-4.3420460440099084e-06,-2.8481253817161143e-08
-1.3288186971847373e-05,1.4293375063860172e-06,3.2593761420270184e-06,2.65716153255035e-06,-4.60197508614276e-06,4.137217280685391e-07
-1.8411065065426043e-05,3.555000694185329e-06,4.8186000799971355e-06,4.587151389787848e-06,-3.8971716663596215e-06,1.0155805802051227e-06
1.5594451682612507e-09,-7.116515648990258e-11,-5.105326443684771e-10,-2.0421305774739083e-10,4.022378410196991e-10,1.0829480335146705e-10
1.541687705837205e-08,-7.035479610184654e-10,-5.047191894076795e-09,-2.0188767576309183e-09,3.976575431722053e-09,1.0706164623868165e-09
-6.947369479769283e-09,2.756360590063725e-09,2.364307617459383e-09,2.3738478739430995e-09,4.994453192660836e-10,6.564727841259453e-10
-7.937919947936773e-08,3.253269805764854e-08,2.7260619728622833e-08,2.7717347508366676e-08,6.703355862884273e-09,7.816478937253385e-09
-4.2383997344822424e-07,1.80950637854267e-07,1.4749238971031743e-07,1.517778493404818e-07,4.2835772448121504e-08,4.3711794951969273e-08
-1.4028979063649983e-06,6.31310288144258e-07,4.979776628987823e-07,5.180343011571076e-07,1.7421710894604056e-07,1.5249250521071985e-07
-3.209356844774395e-06,1.5496786976098172e-06,1.1750002774803029e-06,1.2334847810778886e-06,5.087850189969915e-07,3.712750352698367e-07
-5.314291384576081e-06,2.8386623935431225e-06,2.047756639666906e-06,2.1651709689628103e-06,1.1409803445386774e-06,6.668947649128065e-07
-6.348256425063074e-06,3.993880083255013e-06,2.6884406889040393e-06,2.8613202736257445e-06,2.049349999117773e-06,9.052660940325162e-07
-4.871965761786357e-06,4.3168278593753434e-06,2.584434697632812e-06,2.784884537430379e-06,3.0273661248768654e-06,9.19657966864239e-07
5.913798719686331e-09,-1.535465604664255e-09,-1.823091445465761e-09,-1.6244220502718183e-09,5.788615083906803e-10,-2.2200434687061687e-10
7.250001153406636e-08,-1.9456844335640508e-08,-2.2566698953473416e-08,-2.011334025269488e-08,5.9404605518397996e-09,-2.9881198742328754e-09
4.2339220209339753e-07,-1.1835568019361082e-07,-1.3323290127716334e-07,-1.1908785317019311e-07,2.646349393157244e-08,-1.9501730547167447e-08
1.572377320286124e-06,-4.624229197651614e-07,-5.009089901468216e-07,-4.507082073377097e-07,6.102227162668714e-08,-8.262181709968971e-08
4.180763292577919e-06,-1.309883607013552e-06,-1.350309810182e-06,-1.229767197830161e-06,4.087203923842251e-08,-2.5611147685957337e-07
8.482855386841724e-06,-2.8759867441191757e-06,-2.782687988671825e-06,-2.584736402136455e-06,-2.2316733328841466e-07,-6.185491782040863e-07
1.3628637527167453e-05,-5.098904356041932e-06,-4.552763935339066e-06,-4.357433046398554e-06,-9.891524572533008e-07,-1.2056740126047816e-06
1.7656026851052613e-05,-7.485863812135328e-06,-6.0370860481296794e-06,-6.034626227317857e-06,-2.3941789714281226e-06,-1.9340959000815233e-06
1.841080494552534e-05,-9.229132903965529e-06,-6.5180520825331445e-06,-6.933637438789254e-06,-4.26079753960096e-06,-2.5802558182216805e-06
1.486751129434752e-05,-9.603129015698933e-06,-5.6196993967024195e-06,-6.565421237876017e-06,-6.098113414255441e-06,-2.878362781589314e-06
7.852079232262792e-06,-8.398295366695271e-06,-3.560136043221986e-06,-4.937782283368348e-06,-7.3417167661759546e-06,-2.691610446772119e-06
-3.5010162854926475e-09,-2.4598391047167716e-10,6.207612834999189e-10,5.399269481393463e-10,-1.2462926952369436e-09,-1.588323782489434e-10
-4.3379318793243334e-08,-2.2379940159694224e-09,8.22709678882191e-09,7.145344089141444e-09,-1.4618639006918705e-08,-1.736074639332889e-09
-2.5781070019056934e-07,-7.308715821457616e-09,5.257678509717039e-08,4.562429560453821e-08,-8.083032760740824e-08,-8.611961534373329e-09
-9.84825868801519e-07,6.131320207768579e-10,2.1659024794956843e-07,1.8847357985256974e-07,-2.801283431547346e-07,-2.463948941920079e-08
-2.7360451650384388e-06,9.997914730688965e-08,6.488081614354624e-07,5.701630227801159e-07,-6.805469543843566e-07,-3.904065164656616e-08
-5.929667507810892e-06,4.774111736647346e-07,1.510834625308688e-06,1.354403090815108e-06,-1.2203807229735449e-06,-3.0518953604679495e-09
-1.0479778746498011e-05,1.397930477158421e-06,2.8504640830202635e-06,2.638261120203244e-06,-1.6324296987731168e-06,1.7663006073548985e-07
-1.5522399846838868e-05,3.0424729030995096e-06,4.469542340012665e-06,4.325628513102618e-06,-1.5395095242575174e-06,5.963292944020657e-07
-1.9511599509284975e-05,5.272434596289774e-06,5.8982980866186415e-06,6.045594641209779e-06,-7.008032170068659e-07,1.2676314555111135e-06
-2.0738884830176062e-05,7.507558093538959e-06,6.548926198303644e-06,7.208412045096877e-06,7.793969818255078e-07,2.040824610498195e-06
1.2285014061145303e-09,1.3538139642770085e-09,6.858670879210784e-11,4.3369490294667784e-10,1.7007441021581857e-09,3.5492332574602946e-10
1.6865493705095892e-08,1.5472077102711744e-08,4.974583186388589e-10,4.58604083139592e-09,2.0487763785064968e-08,3.879819022634707e-09
1.110762238050242e-07,8.284897343193102e-08,2.0160576028873894e-10,2.1821251440489298e-08,1.1716440630053869e-07,1.9796320124528895e-08
4.697548485809164e-07,2.756019759710454e-07,-1.3203948444528034e-08,5.924223812433607e-08,4.246818872470933e-07,6.272585374542036e-08
1.442631311226588e-06,6.331349611494159e-07,-8.814171885316938e-08,8.688306118327582e-08,1.099061129930128e-06,1.3837075517476894e-07
3.4533737162521623e-06,1.0408957876502394e-06,-3.3740265386653247e-07,-7.1847146535531456e-09,2.166900289174211e-06,2.2436189981530281e-07
6.757655102603013e-06,1.1718802741167772e-06,-9.317816667525696e-07,-4.179848552783952e-07,3.3813781618252576e-06,2.676536224970362e-07
1.1182643253504586e-05,6.056337689403367e-07,-2.0207056082515442e-06,-1.3440270450049216e-06,4.253709420121039e-06,1.9982011602410735e-07
1.601542742031238e-05,-9.147031426959844e-07,-3.5904672458800446e-06,-2.850732102054744e-06,4.2853938507315815e-06,-4.746830190935782e-08
2.0095957127059205e-05,-3.25313869652509e-06,-5.341696409361884e-06,-4.741222024139744e-06,3.2437228478242875e-06,-5.189913467916072e-07
3.465691552017601e-09,-2.501738879806499e-09,-1.4019020138594537e-09,-2.156355810543373e-09,-1.4973045787196331e-09,-9.199901389480672e-10
3.7026640404667584e-08,-2.8755091990117737e-08,-1.542825226014625e-08,-2.4318026189645715e-08,-1.8310514486660667e-08,-1.0636322920390323e-08
1.8007146171699468e-07,-1.5520165225421452e-07,-7.876277712305602e-08,-1.2794891252676069e-07,-1.0666027567580804e-07,-5.7662382127391446e-08
5.173458590131543e-07,-5.234128779184263e-07,-2.463650323788153e-07,-4.165343679011174e-07,-3.955660608223135e-07,-1.9497362143781996e-07
9.223841053818832e-07,-1.2363070309741334e-06,-5.210289771575432e-07,-9.346219786696221e-07,-1.0540134432711367e-06,-4.6089081550443346e-07
8.249417597187421e-07,-2.164423219295905e-06,-7.573493284438814e-07,-1.5092139893253527e-06,-2.1597120919554783e-06,-8.069827210497746e-07
-6.609395782819882e-07,-2.8701078351646954e-06,-6.654225789018304e-07,-1.7272611555082272e-06,-3.5561197573867562e-06,-1.0747025498847612e-06
-4.157047458485427e-06,-2.8096909913769665e-06,3.261760052466851e-08,-1.1611238503361538e-06,-4.849448721262953e-06,-1.0803195532803712e-06
-9.456370635068976e-06,-1.6748384249671688e-06,1.4179540940568386e-06,3.2963298863517223e-07,-5.584871054207976e-06,-7.428986129612836e-07
-1.5485880791855224e-05,4.2347526037924343e-07,3.31648251530107e-06,2.4926832133430236e-06,-5.467098452553584e-06,-1.288610494890434e-07
-7.234737475805637e-09,2.558722573947399e-09,2.6095179936195954e-09,2.6271803603545544e-09,2.3863533452802177e-10,6.78776356721e-10
-8.481070702264907e-08,3.103290376885881e-08,3.0521539798758093e-08,3.1439996804328664e-08,3.831618521197273e-09,8.572158625494833e-09
-4.6784447618673977e-07,1.7870856434041865e-07,1.6808582429868887e-07,1.7786914048359437e-07,2.846332907985618e-08,5.1723705244161815e-08
-1.6142711367107698e-06,6.515457460879139e-07,5.798463374033454e-07,6.333402979733671e-07,1.3160759040369605e-07,1.9865623603898915e-07
-3.897472988613883e-06,1.6910702693156964e-06,1.4042046112553164e-06,1.5923712461590561e-06,4.2902572475997376e-07,5.453001168341931e-07
-6.9443791848148896e-06,3.327331728637174e-06,2.527420712035967e-06,2.9990561842465163e-06,1.0579632810578102e-06,1.1370262963810295e-06
-9.275951264872876e-06,5.149080076337504e-06,3.4671267583474073e-06,4.358652626099941e-06,2.0670965230397867e-06,1.8649954101784915e-06
-8.94451631751722e-06,6.390298676985105e-06,3.5910638842858356e-06,4.906850501621574e-06,3.3093893561043472e-06,2.451753986016492e-06
-4.885269929433736e-06,6.369237528932091e-06,2.5506933747690313e-06,4.103393546232258e-06,4.4562867844593954e-06,2.595404043858308e-06
2.180995608383912e-06,4.931606351947216e-06,5.37021768461988e-07,2.0377050595401413e-06,5.154303420626218e-06,2.1798019685458935e-06
6.076498769483466e-09,-1.0071416711708637e-09,-1.8100702845863318e-09,-1.4239477416862924e-09,9.653708184475777e-10,1.3279005649021017e-11
7.415368335391677e-08,-1.323993501635653e-08,-2.212569319414229e-08,-1.7749584008498298e-08,1.0767770158778632e-08,3.127180262984325e-11
4.3082956469721194e-07,-8.395483560350803e-08,-1.2895577515911327e-07,-1.0596094479543346e-07,5.5257858798937634e-08,-1.2806658313850537e-09
1.5907107519301142e-06,-3.430812961778831e-07,-4.788555430957311e-07,-4.0506822641456475e-07,1.7025571743228175e-07,-1.3824576086185502e-08
4.2009568451487264e-06,-1.017699002082511e-06,-1.2766755819128157e-06,-1.1184859612739764e-06,3.3678467843811297e-07,-7.395596454732292e-08
8.45366107460006e-06,-2.336859437928999e-06,-2.6071459725695326e-06,-2.3829696933459485e-06,3.8571886997599653e-07,-2.6036796536680785e-07
1.3435633203673722e-05,-4.316723881635502e-06,-4.235744790274954e-06,-4.076430581580963e-06,-2.1635941336350696e-09,-6.685077526509287e-07
1.713792038954419e-05,-6.565101515357205e-06,-5.586016822576466e-06,-5.729917428254889e-06,-1.1070347807091081e-06,-1.3203190518757417e-06
1.7424757381590506e-05,-8.320013788117702e-06,-6.000209927912558e-06,-6.680365445136341e-06,-2.8977144274527786e-06,-2.0699401353109766e-06
1.3376527540692134e-05,-8.799758712047083e-06,-5.137409879343737e-06,-6.420910881101781e-06,-4.923590052343916e-06,-2.6229212152036342e-06
-3.5101697748235082e-09,-1.8165164038549574e-10,5.690634071383099e-10,4.853927793087873e-10,-1.46442937055943e-09,3.8547793097665394e-11
-4.345768729923211e-08,-1.4278495723483109e-09,7.4348627631786764e-09,6.509310940143115e-09,-1.725791632300253e-08,4.2678609256870246e-10
-2.574187921718192e-07,-2.838163295847538e-09,4.6818238548727656e-08,4.231763220307478e-08,-9.598317365037903e-08,2.3017817231735273e-09
-9.765270123734378e-07,1.438811442754326e-08,1.8977429471262501e-07,1.7884858841689564e-07,-3.355741760376404e-07,8.463650891346137e-09
-2.6852340640106574e-06,1.2537500570921755e-07,5.581474831425333e-07,5.544712582767836e-07,-8.259521072268562e-07,2.5835575342774905e-08
-5.755489365270601e-06,5.086697316980352e-07,1.2748547774599897e-06,1.3438996117255103e-06,-1.5056029231701225e-06,7.365718275311159e-08
-1.0101971716080917e-05,1.4503135150297219e-06,2.3692673990263066e-06,2.6403470308820384e-06,-2.0382669924367257e-06,1.9649950393663915e-07
-1.5008847291925195e-05,3.2162937007435484e-06,3.713055534318952e-06,4.291823999156324e-06,-1.8727024999869951e-06,4.616082145830245e-07
-1.9188677866061107e-05,5.754599681819813e-06,5.038181241554584e-06,5.830315913351206e-06,-5.448674619813665e-07,9.111210282091776e-07
-2.1041276024423198e-05,8.416083408759854e-06,5.9972458524240525e-06,6.624590271341644e-06,1.927100428659316e-06,1.4808429544893149e-06
1.2334004567423416e-09,8.867281636311938e-10,-1.2183165376764106e-10,1.675991005380119e-12,1.4306517057043106e-09,3.208878161212559e-10
1.666440782206134e-08,9.798408453666484e-09,-1.944635277999813e-09,-3.5130558935468383e-10,1.704363666696601e-08,3.554426888132192e-09
1.0827155462344093e-07,5.0039112356228155e-08,-1.4673471670511178e-08,-4.899463730919939e-09,9.622183196553669e-08,1.8317899765343948e-08
4.5307452683844327e-07,1.5508289385333272e-07,-7.044001650393915e-08,-3.223024276564282e-08,3.4380504241026683e-07,5.814794309804947e-08
1.3816604164457822e-06,3.166903749923708e-07,-2.442394911795228e-07,-1.364515412153845e-07,8.763095649423158e-07,1.2579991575786823e-07
3.2971508700969186e-06,4.076999375979991e-07,-6.580336137768394e-07,-4.228569242090587e-07,1.7013143096658975e-06,1.887769307939267e-07
6.457224516927632e-06,1.681878303307321e-07,-1.4445856061110058e-06,-1.0324316488234061e-06,2.613860327104891e-06,1.7109545550335247e-07
1.0730605638885096e-05,-6.837374736581547e-07,-2.6663861505729855e-06,-2.08266505399927e-06,3.2277218876623433e-06,-2.189997688011739e-08
1.5467159779793027e-05,-2.2676845804213547e-06,-4.216621375468331e-06,-3.5781569437960052e-06,3.144093857328811e-06,-4.5548144041729283e-07
1.9541672872048564e-05,-4.395549766730755e-06,-5.758740431565407e-06,-5.32147415316362e-06,2.151860428119827e-06,-1.1159736596249363e-06
3.167622998031083e-09,-2.503672715580533e-09,-1.367866504234555e-09,-1.9680002061426104e-09,-1.3727655548654927e-09,-9.71945860079831e-10
3.344426571439347e-08,-2.8572140418131737e-08,-1.4904964264756197e-08,-2.1807712634943782e-08,-1.688717897075596e-08,-1.114284632365301e-08
1.5986742198422582e-07,-1.528366275823786e-07,-7.49580596825612e-08,-1.1208418135905565e-07,-9.891538666473021e-08,-5.98339139235055e-08
4.4639023822992564e-07,-5.096978641359494e-07,-2.2912102331929202e-07,-3.5308067610232036e-07,-3.6849758521681155e-07,-2.0008213103146857e-07
7.492158544280205e-07,-1.1877110844998765e-06,-4.6651748305994304e-07,-7.535323223751582e-07,-9.844063072846695e-07,-4.6676303259406695e-07
5.164596317354275e-07,-2.047841726935419e-06,-6.292062406438338e-07,-1.1143730799547177e-06,-2.015860762516168e-06,-8.043025533269837e-07
-1.0650283739921728e-06,-2.675787898089562e-06,-4.315283868706466e-07,-1.0382583910928325e-06,-3.300508259632224e-06,-1.0501956675521212e-06
-4.523031016637144e-06,-2.5972130415404994e-06,3.731888301647305e-07,-1.6445242948644376e-07,-4.437768170321626e-06,-1.0288274062943839e-06
-9.610044238825756e-06,-1.5753672513726827e-06,1.8129909754425601e-06,1.5575803584236006e-06,-4.96388294173081e-06,-6.781736792794339e-07
-1.5316755512466025e-05,2.8669351796548884e-07,3.6540580096545895e-06,3.804719597512528e-06,-4.5879397755457574e-06,-8.175573468927637e-08
2.4925853904733867e-09,-1.526441037734856e-10,-6.081268897695933e-10,-4.3382382532987915e-10,5.908512901902411e-10,9.927023640512061e-12
3.092293819695134e-08,-3.2396275418331742e-09,-7.775620390214936e-09,-6.0343455951405254e-09,5.995289315286691e-09,-3.1760799022362915e-10
1.8225999459880867e-07,-2.8269609296562592e-08,-4.727991632341211e-08,-4.00564633454144e-08,2.6437005273082693e-08,-4.849585266751401e-09
6.789643072639446e-07,-1.4544572597483023e-07,-1.8202290116111027e-07,-1.6890823590647446e-07,6.069161037611644e-08,-3.1067596140916717e-08
1.7885187913458126e-06,-5.110656392699357e-07,-4.971431366907739e-07,-5.074397665383924e-07,4.3249788237132345e-08,-1.2351180052724883e-07
3.5089175419014467e-06,-1.3256266326508026e-06,-1.0177061752435718e-06,-1.151541179177168e-06,-2.0154192227856447e-07,-3.4837453739695133e-07
5.186842430694303e-06,-2.6559357689940757e-06,-1.5917010862159028e-06,-2.0318370692453103e-06,-9.07114335116797e-07,-7.441545174860999e-07
5.490093917668029e-06,-4.2153548425657416e-06,-1.8541468593224333e-06,-2.7979150345597236e-06,-2.193360679413054e-06,-1.2451131801191694e-06
2.99765718749991e-06,-5.339394024806383e-06,-1.3693998358006821e-06,-2.8969982976757777e-06,-3.899804734083718e-06,-1.6523130790495859e-06
-2.884155484268507e-06,-5.290763223652485e-06,1.009855646610133e-07,-1.878158011613859e-06,-5.583063953022122e-06,-1.7187236153649932e-06
-1.1383625661517255e-05,-3.707703922684249e-06,2.4056267775670525e-06,2.86403860306992e-07,-6.707871538930921e-06,-1.3099494590174246e-06
-2.068613992922652e-05,-8.217699513716222e-07,5.060372502721122e-06,3.151120760024589e-06,-6.899397209740091e-06,-5.027018083414302e-07
-2.8888155478653944e-05,2.7346769334257623e-06,7.520590559867158e-06,6.083675993898354e-06,-6.083681316199126e-06,4.787728953733846e-07
-3.482661813918601e-05,6.328585641159466e-06,9.44339099224789e-06,8.637733135751496e-06,-4.446734753366113e-06,1.4326314550934459e-06
-3.819011055508219e-05,9.569461657213511e-06,1.073951486749491e-05,1.0688279572587025e-05,-2.287994764855785e-06,2.2924253199659974e-06
-3.900408203855576e-05,1.2236517417794355e-05,1.1423817741425786e-05,1.2248346906820043e-05,9.988578706138945e-08,3.0784421586787113e-06
-3.7142693710447685e-05,1.406354788793855e-05,1.1450372988744986e-05,1.3193230584449987e-05,2.455365644693165e-06,3.7529478964276832e-06
-3.242466275141147e-05,1.4679433973946361e-05,1.0703554473304379e-05,1.3199888075133045e-05,4.50728680423382e-06,4.150826393674209e-06
-2.5192975691539015e-05,1.3813325973195066e-05,9.148601214125889e-06,1.199216998877634e-05,5.9541134399268044e-06,4.0777112774557e-06
